"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"533","Pennsylvania","US_PA","08-Sep","H3_Contact.tracing",1,NA,1,NA,"On September 8, the Department of Health addressed concerns about the COVID Alert PA app (PA's contact tracing app that is to be released later this month),  ensuring users' privacy concerns would be addressed.  The public hearing held by the state senate further clarified the effort was being made to increase contact-tracing efforts and the use of the app would be ""free and voluntary""    Links:  http://web.archive.org/web/20200909090900/https://www.abc27.com/news/health/coronavirus/state-senate-holds-public-hearing-on-covid-alert-pa-contact-tracing-app-will-be-released-soon/  https://archive.fo/asgCK"
"534","Oklahoma","US_OK","10-Sep","H3_Contact.tracing",1,NA,1,NA,"As of 10 September, the Oklahoma State Department of Health notes that they have 700 active contact tracers. An announcement in August noted that 400 contact tracers can work on 400 cases per day. With this 1:1 rate and with case numbers increasing by around 1000 a day it seems that the state cannot cover all the tracing demand, so code remains at 1.    See this announcement for estimated tracing capacity:  http://web.archive.org/web/20200910215449/https://www.ok.gov/triton/modules/newsroom/newsroom_article.php?id=150&article_id=61062    See the page saying the current number of contact tracers:  http://web.archive.org/web/20200910215645/https://coronavirus.health.ok.gov/contact-tracing-0    "
"535","Colorado","US_CO","11-Sep","H3_Contact.tracing",2,NA,2,NA,"Previous policy remains in effect."
"536","Florida","US_FL","11-Sep","H3_Contact.tracing",1,NA,1,NA,"Contact tracing seems limited- advice on Twitter tells infected people contact their close contacts themselves, suggesting no comprehensive tracing scheme in place    https://web.archive.org/web/20200916093738/https://twitter.com/HealthyFla/status/1305886633015812097/photo/1"
"537","Louisiana","US_LA","11-Sep","H3_Contact.tracing",1,NA,1,NA,"The Louisiana Department of Health website has a section on contact tracing, which states they are currently hiring more contact tracers. See LDH link: https://web.archive.org/web/20200813072730/https://ldh.la.gov/index.cfm/page/3957     A NOLA article states that contact tracing has been stymied by both a delay in calling, and by infected individuals not cooperating. See NOLA link: https://web.archive.org/web/20200813072330/https://www.nola.com/news/healthcare_hospitals/article_e131af56-d377-11ea-bfe0-7bf39e6fe07a.html"
"538","Massachusetts","US_MA","11-Sep","H3_Contact.tracing",2,NA,2,NA,"In addition to the existing contact tracing protocol, efforts increased with reopening of educational institutions in place.  On Tuesday, Sept 15, Gov Baker said that the state is currently reviewing all of the protocols associated with testing, contact tracing, isolation and quarantining at colleges and universities in Massachusetts.    The state had put in place what Baker described as a ""very robust platform'' for testing and contact tracing at the more than 100 colleges in Massachusetts.    With regular testing going on at the vast majority of those campuses, the state has seen a low rate of transmission, the Republican said at an afternoon press conference. He said the state plans to be in touch again with colleges.    https://web.archive.org/web/20200917181759/https://www.nbcboston.com/news/coronavirus/over-100-bc-students-have-tested-positive-for-covid-19-now-the-baker-administration-is-stepping-in/2195642/"
"539","North Carolina","US_NC","11-Sep","H3_Contact.tracing",1,NA,1,NA,"No changes found after checking relevant resources. "
"540","Oregon","US_OR","11-Sep","H3_Contact.tracing",1,NA,1,NA,"According to the Oregon Public Health Division on Sept 14, ""The Oregon State Public Health Laboratory (OSPHL) was closed on Sunday, September 13 andMonday, September 14 due to wildfire smoke in the area and hazardous indoor air quality. OHA is not aware of any additional laboratories that are closed due to smoke, but we are aware that  many outdoor testing sites have closed due to hazardous air conditions. We anticipate this will  result in lower testing numbers."" https://web.archive.org/web/20200915200735/https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Emerging%20Respitory%20Infections/Oregon-COVID-19-Testing-Summary-2020-09-14.pdf"
"541","Rhode Island","US_RI","11-Sep","H3_Contact.tracing",2,NA,2,NA,"New contact tracing system was set-up to align with school reopening. The effort seems proactive, thus code is retained at 2.     https://web.archive.org/web/20200903063144/https://apnews.com/d8de236f4ae495fa0ab1d52c10d68fc1"
"542","Virginia","US_VA","11-Sep","H3_Contact.tracing",1,NA,1,NA,"On March 8, the Virginia Department of Health (VDH) and Fairfax County Health Department (FCHD) started the process of contact tracing. This initiative began after the second presumptive case of COVID-19 had appeared in Virginia.    http://web.archive.org/web/20200803085747/https://www.vdh.virginia.gov/news/2020-news-releases/virginia-department-of-health-confirms-second-presumptive-positive-case-of-coronavirus-disease-2019-covid-19-in-state/"
"543","Arizona","US_AZ","12-Sep","H3_Contact.tracing",2,NA,2,NA,"No new measures have been introduced. Previously noted policies remain valid."
"544","Maine","US_ME","12-Sep","H3_Contact.tracing",2,NA,2,NA,"As of 17th September 2020, there have not been any updates to Maine's contact tracing policy, which may suggest that 2 is no longer the appropriate level for this indicator. However, Maine DHHS's contact tracing homepage implies that it is still ongoing in some form.     Source (Wayback Machine unavailable): https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus/contact-tracing.shtml#:~:text=Contact%20tracing%20is%20a%20process,further%20spread%20of%20COVID%2D19."
"545","Washington DC","US_DC","14-Sep","H3_Contact.tracing",2,NA,2,NA,"On September 14, Mayor Bowser released a situational update with new statistics on contact tracing. As of September 12, in 99.6% of cases the first contact attempt for new positive cases was made within 1 day of notification and in 94.5% of cases it was done for close contacts of new positive cases within 2 days. See Presentation, archived: https://web.archive.org/web/20200917152937/https://coronavirus.dc.gov/sites/default/files/dc/sites/coronavirus/page_content/attachments/Situational%20Update%20Presentation_09.14.20.pdf "
"546","Pennsylvania","US_PA","14-Sep","H3_Contact.tracing",1,NA,1,NA,"On September 14, Pennsylvania Government officially posted a demo video of the new contact tracing app on Twitter, showing how the app, being designed in collaboration with Apple and Google, will work. The app's launch date is still undisclosed.     http://web.archive.org/web/20200914130144/https://twitter.com/PennsylvaniaGov/status/1305491491066982402"
"547","Alaska","US_AK","15-Sep","H3_Contact.tracing",2,NA,2,NA,"No detected change in this indicator after searching news articles, executive orders and press releases."
"548","Delaware","US_DE","15-Sep","H3_Contact.tracing",2,NA,2,NA,"On 15 September, Delaware rolls out an app called ""COVID alert DE"" which will notify users if they have been in close proximity to a positive case. Molly Magarik, Secretary of the Delaware Department of Health and Social Services (DHSS), says that  “... Using the COVID Alert DE app will help to speed up the process of notifying close contacts and identifying close contacts.”    See the announcement by the State Government:  http://web.archive.org/web/20200917173850/https://news.delaware.gov/2020/09/15/state-of-delaware-launches-covid-alert-de-mobile-app/"
"549","Washington","US_WA","15-Sep","H3_Contact.tracing",1,NA,1,NA,"At a news conference on September 15 Governor Inslee announced that the state expects to soon have a system for people to be able to use apps to get notified when they’ve been close to someone who has tested positive.  “This is work we’re doing with our partners in the Western States Pact, which will use technology to get secure and timely information to people so that they can look after their own health,” he said. https://web.archive.org/web/20200916222814/https://www.thenewstribune.com/news/coronavirus/article245759375.html"
"550","Washington","US_WA","16-Sep","H3_Contact.tracing",1,NA,1,NA,"On Sept 16 Governor Newsom of California announced that Washington and Oregon, ""members of the Western States Pact, will participate with California in piloting a project to test promising exposure notification technology. These states join other members of the Western States Pact, Colorado and Nevada, along with states and universities across the country, in piloting this technology.  Announced Friday by the California Department of Public Health and the California Department of Technology, the pilot project will test the Exposure Notification Express mobile application pioneered by Google and Apple. The app confidentially notifies individuals who may have been exposed to someone who tested positive for the virus. Privacy and security are central to the design of the technology, which does not collect location data from any device and never shares user identities. Users must opt-in to the technology.""  https://web.archive.org/web/20200921202108/https://www.gov.ca.gov/2020/09/16/washington-and-oregon-join-california-in-pilot-project-using-google-and-apple-exposure-notification-technology-to-slow-the-spread-of-covid-19/"
