"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"250","Alberta","CAN_AB","19-Jun-21","H1_Public information campaigns",2,"G",2,"G","As of June 19, information continues to be spread to the public in a coordinated way via the provincial government website, the Alberta Health Services website, the covid loves website, and affiliated social media accounts.    https://web.archive.org/web/20210620034414/https://covidloves.ca/  https://web.archive.org/web/20210620034536/https://www.albertahealthservices.ca/topics/Page16944.aspx  https://web.archive.org/web/20210620034640/https://www.alberta.ca/coronavirus-info-for-albertans.aspx  https://web.archive.org/web/20210620034712/https://twitter.com/CMOH_Alberta  "
"251","New Brunswick","CAN_NB","21-Jun-21","H1_Public information campaigns",2,"G",2,"G","On 21 June 2021, the government of New Brunswick (NB) continues to provide online information in both English and French on covid-19 on its public health website as well as issuing daily updates that are regularly cited by media outlets. See Province of NB website, archived:   https://web.archive.org/web/20210621120921/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19.html  https://web.archive.org/web/20210621121259/https://www2.gnb.ca/content/gnb/fr/corporate/promo/covid-19.html"
"252","Newfoundland and Labrador","CAN_NL","21-Jun-21","H1_Public information campaigns",2,"G",2,"G","As of 21 June 2021, the government of Newfoundland and Labrador (NL) continues to provide information graphics, posters and videos on covid-19 on its public health website as well as issuing daily updates that are regularly quoted by media outlets. See NL government website, archived:   https://web.archive.org/web/20210621172015/https://www.gov.nl.ca/covid-19/posters-infosheets-and-videos/"
"253","Northwest Territories","CAN_NT","22-Jun-21","H1_Public information campaigns",2,"G",2,"G","Public information for COVID-19 outbreaks and guidelines continues to be widely communicated and updated.    https://web.archive.org/web/20210627210721/https://www.gov.nt.ca/covid-19/en/services/public-exposure-notifications  https://web.archive.org/web/20210627210823/https://www.gov.nt.ca/covid-19/en"
"254","New Brunswick","CAN_NB","28-Jun-21","H1_Public information campaigns",2,"G",2,"G","On 28 June 2021, the government of New Brunswick (NB) continues to provide online information in both English and French on covid-19 on its public health website as well as issuing daily updates that are regularly cited by media outlets. See Province of NB website, archived:   https://web.archive.org/web/20210629014319/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19.html  https://web.archive.org/web/20210629014322/https://www2.gnb.ca/content/gnb/fr/corporate/promo/covid-19.html"
"255","Newfoundland and Labrador","CAN_NL","28-Jun-21","H1_Public information campaigns",2,"G",2,"G","As of 28 June 2021, the government of Newfoundland and Labrador (NL) continues to provide information graphics, posters and videos on covid-19 on its public health website as well as issuing daily updates that are regularly quoted by media outlets. See NL government website, archived:   https://web.archive.org/web/20210628175215/https://www.gov.nl.ca/covid-19/posters-infosheets-and-videos/"
"256","Northwest Territories","CAN_NT","28-Jun-21","H1_Public information campaigns",2,"G",2,"G","Public information for COVID-19 outbreaks and guidelines continues to be widely communicated and updated.    https://web.archive.org/web/20210705222020/https://www.gov.nt.ca/covid-19/en/services/public-exposure-notifications  https://web.archive.org/web/20210705222150/https://www.gov.nt.ca/covid-19/en"
"257","Yukon","CAN_YT","30-Jun-21","H1_Public information campaigns",2,"G",2,"G","The Government of Yukon created a website with extensive information on Covid-19 that continues to operate and is regularly updated. This includes information on borders and travel, childcare and education, economic and social supports, operating guidelines for industry and events, critical and essential services, general Covid-19 restrictions updates and information on health and Covid-19 (symptoms, steps to take to stay safe, etc.)    They also introduced easy to remember public health policy slogans like the 'Safe 6 Plus One' (6 precautions to take to stay safe in the pandemic, plus wearing a mask in public indoor spaces), and most recently 'stick to six', concerning the new restriction on keeping unnorganised social gatherings to six or  fewer attendees.    Sources:     http://web.archive.org/web/20210630121123if_/https://yukon.ca/en/covid-19-information    http://web.archive.org/web/20210630121506/https://yukon.ca/en/practisesafe6/home    http://web.archive.org/web/20210630121714/https://yukon.ca/en/news/june-29-2021-covid-19-case-count-update-includes-one-new-death"
"258","Alberta","CAN_AB","01-Jul-21","H1_Public information campaigns",2,"G",2,"G","As Alberta removed the COVID-19 guidelines, they still have a coordinated public campaign about COVID-19 happening, which urges vaccinations and staying home when sick to ensure COVID-19 cases stay low.    https://web.archive.org/web/20210703201535/https://www.alberta.ca/coronavirus-info-for-albertans.aspx"
"259","New Brunswick","CAN_NB","05-Jul-21","H1_Public information campaigns",2,"G",2,"G","On 5 July 2021, the government of New Brunswick (NB) continues to provide online information in both English and French on covid-19 on its public health website as well as issuing daily updates that are regularly cited by media outlets. See Province of NB website, archived:   https://web.archive.org/web/20210703211134/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19.html  https://web.archive.org/web/20210703211335/https://www2.gnb.ca/content/gnb/fr/corporate/promo/covid-19.html"
"260","Newfoundland and Labrador","CAN_NL","05-Jul-21","H1_Public information campaigns",2,"G",2,"G","As of 5 July 2021, the government of Newfoundland and Labrador (NL) continues to provide information graphics, posters and videos on covid-19 on its public health website as well as issuing daily updates that are regularly quoted by media outlets. See NL government website, archived:   https://web.archive.org/web/20210703171231/https://www.gov.nl.ca/covid-19/posters-infosheets-and-videos/  "
"261","New Brunswick","CAN_NB","07-Jun-21","H2_Testing policy",2,NA,2,NA,"On 7 June 2021, New Brunswick (NB) Public Health is continuing with standard symptomatic testing: “Getting tested  About COVID-19: Symptoms, and when to get tested ...symptoms of COVID-19 ...are similar to a cold or flu. How to register for testing  To get tested, complete an online self-assessment or contact Telecare 811 or your healthcare provider.” See Province of NB website, archived:  https://web.archive.org/web/20210605195920/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/about-covid-19/testing-tracing.html"
"262","Newfoundland and Labrador","CAN_NL","07-Jun-21","H2_Testing policy",2,NA,2,NA,"On 7 June 2021, throughout Newfoundland and Labrador (NL), the provincial government continues to advise:“Individuals who develop symptoms of COVID-19 are advised to complete the COVID-19 self-assessment to determine if they should call 811...If it is determined by 811 that you require testing, this will be arranged through Public Health. Testing may be completed in the home, at a drive-thru testing site, or another location as determined by Public Health.” See NL government website, archived:   https://web.archive.org/web/20210607112312/https://www.gov.nl.ca/covid-19/faq/who-should-be-tested-for-covid-19/"
"263","Manitoba","CAN_MB","08-Jun-21","H2_Testing policy",2,NA,2,NA,"No policy change: https://web.archive.org/web/20210627232635/https://www.manitoba.ca/covid19/prs/reopening/milestone-one.html"
"264","Northwest Territories","CAN_NT","08-Jun-21","H2_Testing policy",2,NA,2,NA,"RT-PCR testing continues to be made available for symptomatic individuals, those under mandatory self-isolation for entry into Northwest Territories, and those as directed by Public Health via contact tracing efforts. If Public Health of NWT has not been in contact and if there are no symptoms, testing is discouraged until symptoms emerge. Guidance is also in place to test symptomatic students and teachers for return-to-school.  Due to the faster turnaround time, rapid tests are available for those assessed as requiring a COVID-19 test in all NWT communities and all positive tests will be confirmed by RT-PCR testing.    https://web.archive.org/web/20210614181821/https://www.nthssa.ca/en/newsroom/rapid-covid-19-testing-now-available-all-nwt-communities  https://web.archive.org/web/20210614162931/https://www.gov.nt.ca/covid-19/en/services/about-covid-19/testing  https://web.archive.org/web/20210524225330/https://www.nthssa.ca/en/newsroom/public-notice-%E2%80%93-testing-return-school-symptomatic-individuals"
