"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"822","Maine","US_ME","07-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","As of 15th December 2020, has been no change to Maine’s policy on travellers from other states, so this indicator remains at 2G. "
"823","New Hampshire","US_NH","07-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","No change detected after searching news articles, press releases and executive orders."
"824","Illinois","US_IL","08-Dec","C7_Restrictions.on.internal.movement",2,"T",2,"T","As of December 8, 2020, Chicago continues to have a travel restrictions imposed on several US states whereby individuals coming into the city from those states must quarantine for 14 days. Source: https://archive.fo/ccQBP"
"825","Indiana","US_IN","08-Dec","C7_Restrictions.on.internal.movement",2,"T",2,"T","As of December 8, 2020, Marion County continues to require individuals returning from high-risk states to self-quarantine for 14 days. Source: https://archive.fo/Fy6db"
"826","Nevada","US_NV","08-Dec","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No policy change."
"827","New York","US_NY","09-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","State quarantine order remains in effect. "
"828","Connecticut","US_CT","10-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","No change  ""Executive Order Regarding Travel: Pursuant to Governor Lamont's Executive Order No. 9I, anyone traveling into Connecticut from a state, other than New York, New Jersey, or Rhode Island, with a positive case rate higher than 10 per 100,000 residents, or higher than a 10% test positivity rate over a 7-day rolling average, or from a country for which the Centers for Disease Control and Prevention (CDC) has issued a Level 3 Travel Health Notice, are directed to self-quarantine for a 14-day period from the time of last contact within the identified state or country.""    https://web.archive.org/web/20201129224137/https://portal.ct.gov/coronavirus/travel"
"829","Georgia","US_GA","10-Dec","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No changes to policy after checking all relevant sources. "
"830","North Carolina","US_NC","10-Dec","C7_Restrictions.on.internal.movement",1,"G",1,"G","No changes to policy after checking all relevant sources."
"831","Vermont","US_VT","10-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","""All non-essential travel to and from Vermont now requires quarantine.""  https://web.archive.org/web/20201215231549/https://www.healthvermont.gov/covid-19/travel-quarantine"
"832","Rhode Island","US_RI","12-Dec","C7_Restrictions.on.internal.movement",1,"G",1,"G","Rhode Island on Pause has been extended for another week, ends on 20th December 2020.    http://web.archive.org/web/20201215195035/https://governor.ri.gov/documents/orders/Executive-Order-20-105.pdf    http://web.archive.org/web/20201219192238/https://reopeningri.com/wp-content/uploads/2020/11/ReopeningRI-Pause-guidelines-v-F-1.pdf"
"833","Alaska","US_AK","13-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","No change detected in this indicator after searching news articles, press releases and executive orders.     Outbreak Health Orders 6 and 8 remain in effect.    Order 6:  https://web.archive.org/web/20201128202331/https://covid19.alaska.gov/wp-content/uploads/2020/11/Outbreak-Health-Order-No-6-lnternational-and-Interstate-Travel.pdf    Order 8:  https://web.archive.org/web/20201213235135/https://covid19.alaska.gov/wp-content/uploads/2020/11/Outbreak-Health-Order-No-8-Intrastate-Travel.pdf"
"834","Georgia","US_GA","14-Dec","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No changes to policy after checking all relevant sources. "
"835","New Hampshire","US_NH","14-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","No change detected after searching news articles, press releases and executive orders."
"836","New York","US_NY","14-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","State quarantine order remains in effect. "
"837","Oklahoma","US_OK","14-Dec","C7_Restrictions.on.internal.movement",1,"T",1,"G","All State agencies shall ensure continued compliance with Executive Order  2019-13, which limits non-essential out-of-state travel.    Link: https://web.archive.org/web/20201214215731/https://www.sos.ok.gov/documents/executive/1975.pdf"
"838","Illinois","US_IL","15-Dec","C7_Restrictions.on.internal.movement",2,"T",2,"T","As of December 15, 2020, Chicago has travel restrictions imposed on 49 US states and 2 territories. Individuals coming into the city from high risk states must quarantine for 10 days. Individuals coming into the city from medium risk states may opt for CoVID test instead. Source: https://archive.fo/zb9bY"
"839","Minnesota","US_MN","15-Dec","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No update."
"840","North Carolina","US_NC","15-Dec","C7_Restrictions.on.internal.movement",1,"G",1,"G","Governor urges against holiday travel.     Reference:  https://web.archive.org/save/https://www.wsoctv.com/news/local/cooper-provide-covid-19-update-day-after-vaccines-arrive-north-carolina/MRHJLH4RC5FVTA2QAME4KDIW5U/"
"841","Alaska","US_AK","16-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","Governor of the State of Alaska, Mike Dunleavy, ordered that effective 16 December 2020, Outbreak Health Orders 6 and 8 would be adjusted.    Restrictions for intrastate travel are as follows:    All travel from a community on the Road System or the Alaska Marine Highway System:    a. Less than or equal to 72 hours – If the traveler is in a community on the Road  System or the Alaska Marine Highway System for less than or equal to 72 hours:  - i. Recommend testing for SARS-CoV-2 using a molecular test 5 days after arrival at final destination.  - ii. Follow strict social distancing until negative test results are received.  - iii. If the traveler does not get a molecular test for SARS-CoV-2, they must follow strict social distancing for 14 days at final destination.    b. Greater than 72 hours – If the traveler is in a community on the Road System or  the Alaska Marine Highway System for greater than 72 hours:  - i. Get a molecular test for SARS-CoV-2 within 72 hours prior to travel to a community off the Road System or the Alaska Marine Highway System.  - ii. The traveler should not commence travel until a negative test result is received.  - iii. If return travel cannot be delayed until the test result is available, the traveler must follow strict social distancing until they receive a negative result.  - iv. Five days after arrival at final destination, recommend testing for SARSCoV-2 using a molecular test, and follow strict social distancing until negative test results are received.  - v. If the traveler does not get a molecular test for SARS-CoV-2, they must follow strict social distancing for 14 days at their final destination.    c. Anyone who is currently infected with SARS-CoV-2 virus must not travel until they are cleared from isolation by a medical professional.    d. Asymptomatic people who have recovered from a documented SARS-CoV-2 infection within the past 90 days are exempt from travel testing      Restrictions for interstate travel are as follows:    All international and interstate travelers:  - a. Must complete a Travel Declaration Form and a Self-Isolation Plan in the Alaska Travel Portal  - b. Any person currently positive with COVID-19 cannot travel to Alaska until they have been released from isolation, or cleared for travel, by a medical provider or  public health agency.    Requirements for All Travelers Entering Alaska:   All travelers, Alaska resident and non-residents alike, who are arriving in Alaska from outside the state must comply  with one of the following options:  - a. Pre-travel molecular-based test for SARS-CoV2 with negative results, from a test taken within 72 hours of  departure or have evidence to show screeners at the airport upon arrival.  i. All travelers with negative results from tests taken within 72 hours of departure must follow strict social distancing for five days after arrival into Alaska, or until they leave Alaska, whichever occurs first.  ii. A second test taken between five and 14 days after arrival is  recommended, but not required    - b. Pre-travel molecular-based test for SARS-CoV2 without results:  The traveler must submit proof of a test taken within 72 hours of departure into the Alaska Travel Portal, or have proof available of having taken a test to show  screeners at the airport.  i. The traveler must follow strict social distancing until test results arrive.  ii. The traveler must upload test results to the Alaska Travel Portal when received, regardless if negative or positive.    Outbreak Health Order 6:  https://web.archive.org/web/20201221224612/https://covid19.alaska.gov/wp-content/uploads/2020/12/Outbreak-Health-Order-No-6-International-and-Interstate-Travel-DD3.pdf    Outbreak Health Order 8:  https://web.archive.org/web/20201221224551/https://covid19.alaska.gov/wp-content/uploads/2020/12/Outbreak-Health-Order-No-8-Intrastate-Travel-DD3.pdf      "
"842","Georgia","US_GA","16-Dec","C7_Restrictions.on.internal.movement",0,NA,0,NA,"No changes to policy after checking all relevant sources. "
"843","Maine","US_ME","16-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","As of 21st December 2020, has been no change to Maine’s policy on travellers from other states, so this indicator remains at 2G. "
"844","Hawaii","US_HI","17-Dec","C7_Restrictions.on.internal.movement",2,"G",2,"G","""Gov. David Ige has signed a 17th COVID-19 emergency proclamation reducing the state’s mandatory self-quarantine period for travelers entering the state and traveling between counties from 14 to 10 days. The new policy took effect today. The change is based on this month’s updated recommendations issued by the CDC and the DOH."" The proclamation also extends the moratorium on evictions to Feb. 14th, 2021 and ""lifts the suspension on motor vehicle inspections.""     https://web.archive.org/web/20201221193058/https://health.hawaii.gov/news/covid-19/hawaii-covid-19-daily-news-digest-december-17-2020/"
